,SiteID,total,count_First,count_Reop,Mortality_First,Mortality_Reop,PredMort_First_avg,PredMort_Reoperation_avg,total_year_avg,Year_avg_Firstop,Year_avg_reop,Mortality_First_rate,Mortality_Reop_rate,observe/expected_First,observe/expected_Reop,log_First,log_Reoperation
338,354352,1315,1237,78.0,20,4.0,1.32480194017785,2.054358974358974,6.0,6.0,0.0,1.6168148746968474,5.128205128205128,1.2204200685876077,2.4962556165751373,0.2873778089015172,1.3197656737367418
339,354556,2822,2577,245.0,27,10.0,1.7003725261932443,3.9806530612244906,45.4,43.6,1.8,1.0477299185098952,4.081632653061225,0.6161766920896619,1.0253675942825502,-0.6985839838223895,0.03614120863424972
340,354579,61,59,2.0,0,0.0,1.5416949152542376,2.06,94.1,88.9,5.2,0.0,0.0,0.0,0.0,0.0,0.0
341,355735,1205,1082,123.0,24,7.0,1.513687615526803,2.6425203252032534,109.11111111111113,100.88888888888887,8.222222222222221,2.2181146025878005,5.691056910569105,1.4653714411317544,2.15364735562871,0.5512664041398705,1.1067820382125977
342,355981,332,312,20.0,12,2.0,2.2085576923076937,3.3719999999999986,90.33333333333331,85.1111111111111,5.222222222222221,3.8461538461538463,10.0,1.7414776437807469,2.965599051008305,0.8003119524459253,1.5683235586073676
343,356862,274,252,22.0,2,0.0,1.7034523809523827,2.160454545454545,113.9,108.0,5.9,0.7936507936507936,0.0,0.4659072378689398,0.0,-1.1018853519994443,0.0
344,357223,103,101,2.0,2,0.0,1.1939603960396032,0.73,20.5,17.5,3.0,1.9801980198019802,0.0,1.6585123144539358,0.0,0.7298897241763831,0.0
345,359012,1980,1910,70.0,35,4.0,1.470785340314138,3.1604285714285707,95.4,90.0,5.4,1.832460732984293,5.714285714285714,1.2459063078456483,1.808073046151065,0.3171955817738826,0.8544529638101392
346,359122,1157,1080,77.0,25,0.0,1.9165185185185203,4.337532467532467,308.9,295.0,13.9,2.314814814814815,0.0,1.2078228268851687,0.0,0.2724088441328159,0.0
347,359847,504,484,20.0,13,0.0,1.9361157024793398,4.0520000000000005,150.6,141.0,9.6,2.6859504132231407,0.0,1.387288171767618,0.0,0.47226749984411637,0.0
348,360160,385,368,17.0,3,1.0,1.0655978260869574,2.1147058823529408,82.6,77.5,5.1,0.8152173913043478,5.88235294117647,0.7650328964145452,2.781641168289291,-0.38640630986150615,1.4759363242227894
349,360991,1075,947,128.0,16,3.0,1.389155227032738,2.135703125000001,119.3,109.3,10.0,1.689545934530095,2.34375,1.2162398424969376,1.0974137615685695,0.28242775629889383,0.13410757242966928
350,361610,1270,1213,57.0,19,2.0,1.3577081615828543,2.663859649122808,141.0,137.0,4.0,1.5663643858202803,3.508771929824561,1.153682676543808,1.3171759747102207,0.2062464614786155,0.3974481025283394
351,361626,2239,2124,115.0,46,4.0,1.6482627118644055,3.1883478260869587,105.9,100.8,5.1,2.1657250470809792,3.4782608695652173,1.3139440888226213,1.0909289259804715,0.393903887156058,0.12555711314124796
352,361651,1142,1031,111.0,6,3.0,1.5700969932104756,2.787567567567566,50.0,43.33333333333334,6.666666666666668,0.5819592628516004,2.7027027027027026,0.37065179117478075,0.9695559433779335,-1.4318636116588783,-0.04460395064976697
353,362388,743,709,34.0,8,0.0,1.5713258110014112,1.8976470588235292,115.8,102.9,12.9,1.1283497884344147,0.0,0.7180877323687018,0.0,-0.47776797880417854,0.0
354,363075,917,809,108.0,7,6.0,1.193856613102596,3.1074074074074067,98.1,93.8,4.3,0.865265760197775,5.555555555555555,0.7247652278351261,1.787842669845054,-0.4644143542289415,0.8382197849434203
355,363253,580,546,34.0,12,0.0,1.5293589743589753,2.581176470588235,56.3,51.5,4.8,2.197802197802198,0.0,1.4370741170975885,0.0,0.5231344707108188,0.0
356,363537,1441,1376,65.0,7,0.0,1.73269622093023,3.005384615384615,114.9,105.0,9.9,0.5087209302325582,0.0,0.2936007616842622,0.0,-1.7680723839382448,0.0
357,363943,2847,2638,209.0,30,3.0,1.7265238817285793,3.2091387559808613,62.2,59.1,3.1,1.1372251705837757,1.4354066985645932,0.6586790849630164,0.4472872031131189,-0.6023523539316538,-1.1607266114595358
358,366822,974,918,56.0,10,3.0,1.5827233115468413,2.503214285714286,64.9,61.1,3.8,1.0893246187363834,5.357142857142857,0.6882596666070173,2.1401055785418746,-0.5389751272723811,1.09768197133743
359,366919,248,235,13.0,1,0.0,1.2851489361702126,1.9646153846153847,152.5,141.9,10.6,0.425531914893617,0.0,0.3311148637462336,0.0,-1.5945963201184248,0.0
