,SiteID,total_year_sum,total_year_avg,num_of_years,Year_sum_Firstop,Year_avg_Firstop,Year_avg_reop,Year_sum_reop,Mortality,Mortality_reop,Complics,Complics_reop,firstop/total,reop/total,mortalty_rate,mortalty_reop_rate,Complics_reop_rate
304,367170,1695.0,169.5,10,1613.0,161.3,8.2,82.0,19,3.0,471,35.0,95.16224188790561,4.837758112094395,1.12094395280236,3.6585365853658534,42.68292682926829
305,368188,974.0,97.4,10,889.0,88.9,8.5,85.0,7,0.0,356,29.0,91.27310061601642,8.726899383983573,0.7186858316221766,0.0,34.11764705882353
306,368544,7.0,7.0,1,7.0,7.0,0.0,0.0,0,0.0,7,0.0,100.0,0.0,0.0,0.0,0.0
307,369184,4204.0,420.4,10,3907.0,390.7,29.7,297.0,35,4.0,1486,110.0,92.93529971455756,7.064700285442435,0.8325404376784016,1.3468013468013467,37.03703703703704
308,369646,325.0,32.5,10,305.0,30.5,2.0,20.0,2,0.0,145,7.0,93.84615384615384,6.153846153846154,0.6153846153846154,0.0,35.0
309,370901,1999.0,199.9,10,1877.0,187.7,12.2,122.0,51,5.0,913,52.0,93.89694847423712,6.103051525762881,2.5512756378189096,4.098360655737705,42.62295081967213
310,371161,2094.0,209.4,10,1958.0,195.8,13.6,136.0,42,3.0,695,38.0,93.50525310410697,6.4947468958930274,2.005730659025788,2.2058823529411766,27.941176470588236
311,371648,2320.0,232.0,10,2216.0,221.6,10.4,104.0,14,3.0,971,53.0,95.51724137931035,4.482758620689655,0.603448275862069,2.8846153846153846,50.96153846153846
312,372456,1057.0,105.7,10,1025.0,102.5,3.2,32.0,12,1.0,304,9.0,96.97256385998108,3.0274361400189216,1.1352885525070955,3.125,28.125
313,373899,550.0,61.111111111111114,9,478.0,53.111111111111114,8.0,72.0,22,8.0,238,45.0,86.9090909090909,13.090909090909092,4.0,11.11111111111111,62.5
314,375008,1219.0,121.9,10,1151.0,115.1,6.8,68.0,24,4.0,398,28.0,94.42165709598032,5.578342904019689,1.9688269073010665,5.88235294117647,41.17647058823529
315,375614,1389.0,138.9,10,1335.0,133.5,5.4,54.0,15,1.0,423,17.0,96.11231101511879,3.8876889848812093,1.079913606911447,1.8518518518518516,31.48148148148148
316,376910,2012.0,201.2,10,1779.0,177.9,23.3,233.0,37,10.0,864,96.0,88.41948310139165,11.58051689860835,1.8389662027833,4.291845493562231,41.201716738197426
317,376992,2447.0,244.7,10,2225.0,222.5,22.2,222.0,50,8.0,901,84.0,90.92766653044544,9.072333469554557,2.043318348998774,3.6036036036036037,37.83783783783784
318,377172,647.0,64.7,10,630.0,63.0,1.7,17.0,8,1.0,265,10.0,97.3724884080371,2.627511591962906,1.2364760432766615,5.88235294117647,58.82352941176471
319,377283,815.0,81.5,10,772.0,77.2,4.3,43.0,6,2.0,424,24.0,94.7239263803681,5.276073619631902,0.7361963190184049,4.651162790697675,55.81395348837209
320,378886,850.0,85.0,10,824.0,82.4,2.6,26.0,9,0.0,375,13.0,96.94117647058823,3.058823529411765,1.0588235294117647,0.0,50.0
321,380557,72.0,18.0,4,72.0,18.0,0.0,0.0,0,0.0,27,0.0,100.0,0.0,0.0,0.0,0.0
322,382869,2517.0,251.7,10,2342.0,234.2,17.5,175.0,33,1.0,827,66.0,93.04727850615812,6.952721493841875,1.3110846245530394,0.5714285714285714,37.714285714285715
323,383210,565.0,56.5,10,485.0,48.5,8.0,80.0,9,2.0,232,29.0,85.84070796460178,14.15929203539823,1.592920353982301,2.5,36.25
324,384579,1953.0,195.3,10,1883.0,188.3,7.0,70.0,26,1.0,645,34.0,96.415770609319,3.584229390681003,1.3312852022529442,1.4285714285714286,48.57142857142857
325,384758,3774.0,377.4,10,3449.0,344.9,32.5,325.0,59,16.0,1962,180.0,91.38844727080021,8.611552729199788,1.563328033916269,4.923076923076923,55.38461538461539
326,388453,368.0,122.66666666666667,3,354.0,118.0,4.666666666666667,14.0,10,0.0,154,7.0,96.19565217391305,3.804347826086957,2.717391304347826,0.0,50.0
327,389366,1380.0,138.0,10,1335.0,133.5,4.5,45.0,53,1.0,546,17.0,96.73913043478261,3.260869565217391,3.8405797101449277,2.2222222222222223,37.77777777777778
328,389738,2722.0,272.2,10,2596.0,259.6,12.6,126.0,20,2.0,872,53.0,95.37105069801616,4.628949301983836,0.7347538574577517,1.5873015873015872,42.06349206349206
329,389870,2174.0,217.4,10,2040.0,204.0,13.4,134.0,25,2.0,882,54.0,93.83624655013799,6.163753449862005,1.1499540018399264,1.4925373134328357,40.298507462686565
330,390313,93.0,31.0,3,85.0,28.333333333333332,2.6666666666666665,8.0,1,0.0,38,1.0,91.39784946236558,8.60215053763441,1.0752688172043012,0.0,12.5
331,391209,2647.0,264.7,10,2493.0,249.3,15.4,154.0,18,4.0,807,41.0,94.18209293539857,5.817907064601435,0.6800151114469211,2.5974025974025974,26.623376623376622
332,398072,763.0,76.3,10,728.0,72.8,3.5,35.0,6,1.0,235,11.0,95.41284403669725,4.587155963302752,0.7863695937090431,2.857142857142857,31.428571428571427
333,398966,870.0,87.0,10,813.0,81.3,5.7,57.0,18,2.0,419,29.0,93.44827586206897,6.551724137931035,2.0689655172413794,3.508771929824561,50.877192982456144
334,399024,1879.0,187.9,10,1753.0,175.3,12.6,126.0,32,0.0,623,43.0,93.29430548163917,6.70569451836083,1.7030335284725917,0.0,34.12698412698413
335,399951,904.0,90.4,10,838.0,83.8,6.6,66.0,13,2.0,294,26.0,92.69911504424779,7.300884955752212,1.4380530973451326,3.0303030303030303,39.39393939393939
336,400933,2008.0,200.8,10,1851.0,185.1,15.7,157.0,39,6.0,580,45.0,92.1812749003984,7.818725099601593,1.9422310756972112,3.821656050955414,28.662420382165603
337,403699,3329.0,332.9,10,3137.0,313.7,19.2,192.0,39,4.0,1068,72.0,94.23250225292881,5.767497747071192,1.1715229798738358,2.083333333333333,37.5
338,404118,6.0,6.0,1,6.0,6.0,0.0,0.0,1,0.0,2,0.0,100.0,0.0,16.666666666666664,0.0,0.0
339,405150,454.0,45.4,10,436.0,43.6,1.8,18.0,8,2.0,192,9.0,96.0352422907489,3.9647577092511015,1.762114537444934,11.11111111111111,50.0
340,405819,941.0,94.1,10,889.0,88.9,5.2,52.0,20,3.0,396,22.0,94.4739638682253,5.526036131774708,2.1253985122210417,5.769230769230769,42.30769230769231
341,409339,982.0,109.11111111111111,9,908.0,100.88888888888889,8.222222222222221,74.0,7,1.0,394,33.0,92.4643584521385,7.535641547861507,0.7128309572301426,1.3513513513513513,44.5945945945946
342,409482,813.0,90.33333333333333,9,766.0,85.11111111111111,5.222222222222222,47.0,14,2.0,223,11.0,94.2189421894219,5.781057810578106,1.7220172201722017,4.25531914893617,23.404255319148938
343,409909,1139.0,113.9,10,1080.0,108.0,5.9,59.0,27,1.0,532,39.0,94.82001755926251,5.179982440737489,2.370500438981563,1.694915254237288,66.10169491525424
344,410167,41.0,20.5,2,35.0,17.5,3.0,6.0,4,1.0,7,1.0,85.36585365853658,14.634146341463413,9.75609756097561,16.666666666666664,16.666666666666664
345,410570,954.0,95.4,10,900.0,90.0,5.4,54.0,7,0.0,385,26.0,94.33962264150944,5.660377358490567,0.7337526205450734,0.0,48.148148148148145
346,411337,3089.0,308.9,10,2950.0,295.0,13.9,139.0,12,1.0,1011,51.0,95.50016186468112,4.499838135318873,0.38847523470378764,0.7194244604316548,36.69064748201439
347,413747,1506.0,150.6,10,1410.0,141.0,9.6,96.0,32,5.0,510,36.0,93.62549800796812,6.374501992031872,2.1248339973439574,5.208333333333334,37.5
348,414405,826.0,82.6,10,775.0,77.5,5.1,51.0,3,0.0,381,25.0,93.82566585956417,6.174334140435835,0.36319612590799033,0.0,49.01960784313725
349,415280,1193.0,119.3,10,1093.0,109.3,10.0,100.0,9,1.0,476,52.0,91.61777032690695,8.382229673093043,0.7544006705783739,1.0,52.0
350,417036,282.0,141.0,2,274.0,137.0,4.0,8.0,3,0.0,126,4.0,97.16312056737588,2.8368794326241136,1.0638297872340425,0.0,50.0
351,418983,1059.0,105.9,10,1008.0,100.8,5.1,51.0,7,1.0,338,21.0,95.18413597733712,4.815864022662889,0.6610009442870632,1.9607843137254901,41.17647058823529
352,419047,150.0,50.0,3,130.0,43.333333333333336,6.666666666666667,20.0,2,0.0,44,5.0,86.66666666666667,13.333333333333334,1.3333333333333335,0.0,25.0
353,420492,1158.0,115.8,10,1029.0,102.9,12.9,129.0,9,0.0,427,46.0,88.86010362694302,11.139896373056994,0.7772020725388601,0.0,35.65891472868217
354,421534,981.0,98.1,10,938.0,93.8,4.3,43.0,14,2.0,204,16.0,95.61671763506627,4.383282364933741,1.4271151885830784,4.651162790697675,37.2093023255814
355,422479,563.0,56.3,10,515.0,51.5,4.8,48.0,15,1.0,207,20.0,91.47424511545293,8.52575488454707,2.664298401420959,2.083333333333333,41.66666666666667
356,425908,1149.0,114.9,10,1050.0,105.0,9.9,99.0,19,6.0,429,41.0,91.38381201044386,8.616187989556137,1.6536118363794605,6.0606060606060606,41.41414141414141
357,428821,622.0,62.2,10,591.0,59.1,3.1,31.0,10,0.0,242,13.0,95.01607717041801,4.983922829581994,1.607717041800643,0.0,41.935483870967744
358,429496,649.0,64.9,10,611.0,61.1,3.8,38.0,9,0.0,261,16.0,94.14483821263482,5.855161787365177,1.386748844375963,0.0,42.10526315789473
359,429628,1525.0,152.5,10,1419.0,141.9,10.6,106.0,28,4.0,671,59.0,93.04918032786885,6.950819672131148,1.8360655737704918,3.7735849056603774,55.660377358490564
360,429793,1690.0,169.0,10,1566.0,156.6,12.4,124.0,17,1.0,480,35.0,92.66272189349112,7.337278106508875,1.0059171597633136,0.8064516129032258,28.225806451612907
361,429842,1496.0,149.6,10,1411.0,141.1,8.5,85.0,31,4.0,704,44.0,94.31818181818183,5.681818181818182,2.072192513368984,4.705882352941177,51.76470588235295
362,431466,1529.0,152.9,10,1436.0,143.6,9.3,93.0,23,2.0,491,41.0,93.91759319816873,6.0824068018312625,1.5042511445389144,2.1505376344086025,44.086021505376344
363,431961,724.0,72.4,10,686.0,68.6,3.8,38.0,12,0.0,291,18.0,94.7513812154696,5.248618784530387,1.6574585635359116,0.0,47.368421052631575
364,434928,298.0,29.8,10,288.0,28.8,1.0,10.0,1,0.0,72,2.0,96.64429530201343,3.3557046979865772,0.33557046979865773,0.0,20.0
365,438016,1195.0,119.5,10,1116.0,111.6,7.9,79.0,14,3.0,362,25.0,93.38912133891213,6.610878661087866,1.1715481171548117,3.79746835443038,31.645569620253166
366,439491,685.0,137.0,5,615.0,123.0,14.0,70.0,31,4.0,298,25.0,89.78102189781022,10.218978102189782,4.525547445255475,5.714285714285714,35.714285714285715
367,440794,538.0,53.8,10,499.0,49.9,3.9,39.0,5,0.0,255,19.0,92.75092936802974,7.24907063197026,0.929368029739777,0.0,48.717948717948715
368,441607,1041.0,104.1,10,966.0,96.6,7.5,75.0,19,4.0,371,36.0,92.79538904899135,7.204610951008646,1.8251681075888568,5.333333333333334,48.0
369,441611,559.0,79.85714285714286,7,508.0,72.57142857142857,7.285714285714286,51.0,7,1.0,210,19.0,90.87656529516994,9.123434704830053,1.2522361359570662,1.9607843137254901,37.254901960784316
370,442944,709.0,70.9,10,665.0,66.5,4.4,44.0,14,2.0,141,10.0,93.79407616361071,6.205923836389281,1.9746121297602257,4.545454545454546,22.727272727272727
371,444330,808.0,80.8,10,758.0,75.8,5.0,50.0,21,2.0,387,24.0,93.8118811881188,6.188118811881188,2.599009900990099,4.0,48.0
372,446652,1905.0,190.5,10,1809.0,180.9,9.6,96.0,35,1.0,742,46.0,94.96062992125984,5.039370078740157,1.837270341207349,1.0416666666666665,47.91666666666667
373,446680,1049.0,104.9,10,946.0,94.6,10.3,103.0,12,4.0,353,34.0,90.1811248808389,9.818875119161106,1.1439466158245948,3.8834951456310676,33.00970873786408
374,447394,4080.0,408.0,10,3722.0,372.2,35.8,358.0,61,14.0,1788,178.0,91.22549019607843,8.774509803921568,1.4950980392156863,3.910614525139665,49.72067039106145
375,447987,3318.0,331.8,10,3099.0,309.9,21.9,219.0,31,5.0,1226,97.0,93.3996383363472,6.600361663652802,0.9342977697408076,2.28310502283105,44.29223744292237
376,448057,707.0,70.7,10,686.0,68.6,2.1,21.0,15,0.0,216,1.0,97.02970297029702,2.9702970297029703,2.1216407355021216,0.0,4.761904761904762
377,449062,1853.0,185.3,10,1708.0,170.8,14.5,145.0,33,7.0,671,74.0,92.17485159201296,7.825148407987048,1.7808958445763627,4.827586206896552,51.03448275862069
378,449605,1512.0,151.2,10,1404.0,140.4,10.8,108.0,29,1.0,655,51.0,92.85714285714286,7.142857142857142,1.917989417989418,0.9259259259259258,47.22222222222222
379,451158,808.0,80.8,10,777.0,77.7,3.1,31.0,5,0.0,317,11.0,96.16336633663366,3.8366336633663365,0.6188118811881188,0.0,35.483870967741936
380,452351,792.0,79.2,10,763.0,76.3,2.9,29.0,6,0.0,288,9.0,96.33838383838383,3.6616161616161618,0.7575757575757576,0.0,31.03448275862069
381,453400,377.0,47.125,8,369.0,46.125,1.0,8.0,6,0.0,116,4.0,97.87798408488064,2.122015915119363,1.5915119363395225,0.0,50.0
382,453477,1316.0,131.6,10,1240.0,124.0,7.6,76.0,12,1.0,427,27.0,94.22492401215806,5.775075987841945,0.911854103343465,1.3157894736842104,35.526315789473685
383,453740,1385.0,138.5,10,1301.0,130.1,8.4,84.0,18,1.0,486,30.0,93.93501805054152,6.064981949458484,1.2996389891696751,1.1904761904761905,35.714285714285715
384,453826,2096.0,209.6,10,2034.0,203.4,6.2,62.0,16,0.0,668,23.0,97.04198473282443,2.9580152671755724,0.7633587786259541,0.0,37.096774193548384
385,454664,491.0,70.14285714285714,7,475.0,67.85714285714286,2.2857142857142856,16.0,2,0.0,180,4.0,96.74134419551935,3.2586558044806515,0.40733197556008144,0.0,25.0
386,455023,2174.0,217.4,10,2101.0,210.1,7.3,73.0,30,4.0,815,30.0,96.64213431462741,3.3578656853725852,1.3799448022079117,5.47945205479452,41.0958904109589
387,455497,143.0,23.833333333333332,6,130.0,21.666666666666668,2.1666666666666665,13.0,3,1.0,21,1.0,90.9090909090909,9.090909090909092,2.097902097902098,7.6923076923076925,7.6923076923076925
388,456959,912.0,91.2,10,865.0,86.5,4.7,47.0,19,2.0,272,18.0,94.84649122807018,5.1535087719298245,2.083333333333333,4.25531914893617,38.297872340425535
389,456964,1907.0,190.7,10,1782.0,178.2,12.5,125.0,21,3.0,620,45.0,93.44520188778186,6.554798112218144,1.101206082852648,2.4,36.0
390,457178,3680.0,368.0,10,3352.0,335.2,32.8,328.0,52,12.0,1197,103.0,91.08695652173913,8.91304347826087,1.4130434782608696,3.6585365853658534,31.402439024390244
391,458527,1788.0,178.8,10,1639.0,163.9,14.9,149.0,11,2.0,593,52.0,91.66666666666666,8.333333333333332,0.6152125279642058,1.342281879194631,34.899328859060404
392,459253,1198.0,119.8,10,1138.0,113.8,6.0,60.0,41,8.0,665,35.0,94.99165275459099,5.008347245409015,3.4223706176961604,13.333333333333334,58.333333333333336
393,459513,961.0,96.1,10,884.0,88.4,7.7,77.0,10,1.0,331,35.0,91.98751300728408,8.012486992715921,1.040582726326743,1.2987012987012987,45.45454545454545
394,461158,269.0,33.625,8,255.0,31.875,1.75,14.0,1,0.0,124,5.0,94.79553903345726,5.204460966542751,0.37174721189591076,0.0,35.714285714285715
395,461989,1367.0,136.7,10,1291.0,129.1,7.6,76.0,12,2.0,419,33.0,94.4403803950256,5.5596196049743964,0.8778346744696415,2.631578947368421,43.42105263157895
396,463866,1044.0,104.4,10,935.0,93.5,10.9,109.0,19,5.0,320,46.0,89.55938697318008,10.440613026819925,1.8199233716475096,4.587155963302752,42.201834862385326
397,465185,471.0,52.333333333333336,9,461.0,51.22222222222222,1.1111111111111112,10.0,6,0.0,157,5.0,97.87685774946921,2.1231422505307855,1.2738853503184715,0.0,50.0
398,466123,1478.0,147.8,10,1432.0,143.2,4.6,46.0,31,3.0,613,19.0,96.88768606224627,3.1123139377537212,2.097428958051421,6.521739130434782,41.30434782608695
399,468024,469.0,46.9,10,445.0,44.5,2.4,24.0,6,1.0,224,10.0,94.88272921108742,5.11727078891258,1.279317697228145,4.166666666666666,41.66666666666667
400,468320,1077.0,107.7,10,1023.0,102.3,5.4,54.0,10,2.0,326,21.0,94.98607242339833,5.013927576601671,0.9285051067780872,3.7037037037037033,38.88888888888889
401,469051,2896.0,289.6,10,2745.0,274.5,15.1,151.0,19,2.0,1257,76.0,94.78591160220995,5.214088397790055,0.6560773480662984,1.3245033112582782,50.331125827814574
402,469184,1213.0,121.3,10,1181.0,118.1,3.2,32.0,16,0.0,458,17.0,97.36191261335532,2.6380873866446826,1.3190436933223413,0.0,53.125
403,469814,313.0,34.77777777777778,9,304.0,33.77777777777778,1.0,9.0,9,0.0,86,1.0,97.12460063897763,2.8753993610223643,2.8753993610223643,0.0,11.11111111111111
404,469923,1742.0,174.2,10,1665.0,166.5,7.7,77.0,15,1.0,547,19.0,95.57979334098738,4.42020665901263,0.8610792192881744,1.2987012987012987,24.675324675324674
405,472646,1472.0,147.2,10,1413.0,141.3,5.9,59.0,18,1.0,624,24.0,95.99184782608695,4.008152173913043,1.2228260869565217,1.694915254237288,40.67796610169492
406,473287,2316.0,231.6,10,2193.0,219.3,12.3,123.0,37,5.0,726,50.0,94.68911917098445,5.310880829015544,1.5975820379965457,4.0650406504065035,40.65040650406504
407,473711,425.0,42.5,10,401.0,40.1,2.4,24.0,6,0.0,152,8.0,94.35294117647058,5.647058823529412,1.411764705882353,0.0,33.33333333333333
408,473954,418.0,41.8,10,397.0,39.7,2.1,21.0,2,1.0,103,7.0,94.97607655502392,5.023923444976076,0.4784688995215311,4.761904761904762,33.33333333333333
409,474320,902.0,90.2,10,848.0,84.8,5.4,54.0,12,0.0,372,25.0,94.01330376940133,5.986696230598669,1.3303769401330376,0.0,46.2962962962963
410,474817,2776.0,277.6,10,2648.0,264.8,12.8,128.0,18,0.0,1377,57.0,95.38904899135446,4.610951008645533,0.6484149855907781,0.0,44.53125
411,475035,914.0,91.4,10,878.0,87.8,3.6,36.0,26,2.0,504,26.0,96.06126914660832,3.938730853391685,2.8446389496717726,5.555555555555555,72.22222222222221
412,475240,1751.0,175.1,10,1637.0,163.7,11.4,114.0,26,4.0,714,55.0,93.48943460879498,6.510565391205025,1.484865790976585,3.508771929824561,48.24561403508772
413,476131,267.0,33.375,8,251.0,31.375,2.0,16.0,9,0.0,111,8.0,94.00749063670412,5.992509363295881,3.3707865168539324,0.0,50.0
414,476134,2309.0,230.9,10,2110.0,211.0,19.9,199.0,18,1.0,1104,100.0,91.38155045474231,8.618449545257688,0.7795582503248158,0.5025125628140703,50.25125628140703
415,476664,3932.0,393.2,10,3710.0,371.0,22.2,222.0,59,4.0,1373,85.0,94.35401831129197,5.645981688708036,1.5005086469989828,1.8018018018018018,38.288288288288285
416,478216,1818.0,181.8,10,1694.0,169.4,12.4,124.0,21,1.0,601,52.0,93.17931793179318,6.820682068206821,1.155115511551155,0.8064516129032258,41.935483870967744
417,478797,2263.0,226.3,10,2122.0,212.2,14.1,141.0,35,5.0,896,54.0,93.76933274414495,6.230667255855059,1.5466195315952276,3.546099290780142,38.297872340425535
418,480643,2534.0,253.4,10,2342.0,234.2,19.2,192.0,42,3.0,1053,81.0,92.42304656669297,7.576953433307025,1.6574585635359116,1.5625,42.1875
419,480696,269.0,89.66666666666667,3,251.0,83.66666666666667,6.0,18.0,3,0.0,113,8.0,93.3085501858736,6.691449814126393,1.1152416356877324,0.0,44.44444444444444
420,480762,1239.0,123.9,10,1190.0,119.0,4.9,49.0,14,1.0,488,25.0,96.045197740113,3.954802259887006,1.1299435028248588,2.0408163265306123,51.02040816326531
421,482936,9245.0,924.5,10,8618.0,861.8,62.7,627.0,116,16.0,4236,334.0,93.21795565170362,6.782044348296376,1.2547322877230935,2.5518341307814993,53.2695374800638
422,483702,4876.0,487.6,10,4521.0,452.1,35.5,355.0,31,6.0,1627,126.0,92.7194421657096,7.280557834290402,0.6357670221493027,1.6901408450704223,35.49295774647888
423,485515,160.0,53.333333333333336,3,155.0,51.666666666666664,1.6666666666666667,5.0,0,0.0,48,3.0,96.875,3.125,0.0,0.0,60.0
424,485661,1176.0,117.6,10,1098.0,109.8,7.8,78.0,17,5.0,515,40.0,93.36734693877551,6.63265306122449,1.445578231292517,6.41025641025641,51.28205128205128
425,486834,2630.0,263.0,10,2419.0,241.9,21.1,211.0,15,4.0,1039,90.0,91.97718631178708,8.022813688212928,0.5703422053231939,1.8957345971563981,42.65402843601896
426,487618,723.0,72.3,10,642.0,64.2,8.1,81.0,14,0.0,282,31.0,88.79668049792531,11.20331950207469,1.9363762102351314,0.0,38.2716049382716
427,488660,817.0,81.7,10,775.0,77.5,4.2,42.0,8,0.0,309,13.0,94.859241126071,5.140758873929008,0.9791921664626682,0.0,30.952380952380953
428,489109,886.0,88.6,10,823.0,82.3,6.3,63.0,6,0.0,229,16.0,92.88939051918736,7.1106094808126405,0.6772009029345373,0.0,25.396825396825395
429,489486,544.0,54.4,10,517.0,51.7,2.7,27.0,4,1.0,152,5.0,95.03676470588235,4.963235294117647,0.7352941176470588,3.7037037037037033,18.51851851851852
430,489631,516.0,51.6,10,476.0,47.6,4.0,40.0,4,0.0,243,17.0,92.24806201550388,7.751937984496124,0.7751937984496124,0.0,42.5
431,490334,571.0,57.1,10,529.0,52.9,4.2,42.0,9,2.0,244,19.0,92.6444833625219,7.355516637478108,1.5761821366024518,4.761904761904762,45.23809523809524
432,492041,433.0,61.857142857142854,7,413.0,59.0,2.857142857142857,20.0,6,1.0,210,10.0,95.3810623556582,4.618937644341801,1.3856812933025404,5.0,50.0
433,492795,733.0,73.3,10,722.0,72.2,1.1,11.0,19,1.0,322,5.0,98.4993178717599,1.5006821282401093,2.592087312414734,9.090909090909092,45.45454545454545
434,495019,1900.0,211.11111111111111,9,1780.0,197.77777777777777,13.333333333333334,120.0,37,3.0,677,46.0,93.6842105263158,6.315789473684211,1.9473684210526316,2.5,38.333333333333336
435,495034,1911.0,191.1,10,1847.0,184.7,6.4,64.0,16,1.0,552,16.0,96.65096807953951,3.349031920460492,0.837257980115123,1.5625,25.0
436,495661,1826.0,182.6,10,1716.0,171.6,11.0,110.0,12,2.0,686,49.0,93.97590361445783,6.024096385542169,0.6571741511500547,1.8181818181818181,44.54545454545455
437,496089,272.0,30.22222222222222,9,261.0,29.0,1.2222222222222223,11.0,1,0.0,100,5.0,95.95588235294117,4.044117647058823,0.3676470588235294,0.0,45.45454545454545
438,497742,1141.0,228.2,5,968.0,193.6,34.6,173.0,8,2.0,524,90.0,84.83786152497808,15.16213847502191,0.7011393514461,1.1560693641618496,52.02312138728323
439,501578,1057.0,105.7,10,980.0,98.0,7.7,77.0,7,2.0,305,24.0,92.71523178807946,7.28476821192053,0.6622516556291391,2.5974025974025974,31.16883116883117
440,502487,829.0,82.9,10,780.0,78.0,4.9,49.0,11,1.0,306,18.0,94.08926417370326,5.910735826296743,1.3268998793727382,2.0408163265306123,36.734693877551024
441,504644,2640.0,264.0,10,2513.0,251.3,12.7,127.0,45,8.0,982,62.0,95.18939393939394,4.8106060606060606,1.7045454545454544,6.299212598425196,48.818897637795274
442,506256,800.0,80.0,10,734.0,73.4,6.6,66.0,6,0.0,221,13.0,91.75,8.25,0.75,0.0,19.696969696969695
443,507028,2121.0,212.1,10,1998.0,199.8,12.3,123.0,45,1.0,888,46.0,94.2008486562942,5.799151343705799,2.1216407355021216,0.8130081300813009,37.39837398373984
444,507838,3187.0,318.7,10,2986.0,298.6,20.1,201.0,37,2.0,1388,105.0,93.6931283338563,6.306871666143708,1.160966426106056,0.9950248756218906,52.23880597014925
445,508357,1900.0,190.0,10,1770.0,177.0,13.0,130.0,16,1.0,586,39.0,93.15789473684211,6.842105263157896,0.8421052631578947,0.7692307692307693,30.0
446,510249,698.0,69.8,10,621.0,62.1,7.7,77.0,16,5.0,234,23.0,88.96848137535817,11.031518624641834,2.292263610315186,6.493506493506493,29.87012987012987
447,511670,2010.0,201.0,10,1893.0,189.3,11.7,117.0,13,3.0,744,38.0,94.17910447761194,5.820895522388059,0.6467661691542288,2.564102564102564,32.47863247863248
448,511967,157.0,39.25,4,153.0,38.25,1.0,4.0,3,0.0,52,1.0,97.45222929936305,2.547770700636943,1.910828025477707,0.0,25.0
449,513397,2520.0,252.0,10,2338.0,233.8,18.2,182.0,50,5.0,1227,101.0,92.77777777777779,7.222222222222221,1.984126984126984,2.7472527472527473,55.494505494505496
450,514130,527.0,52.7,10,476.0,47.6,5.1,51.0,5,1.0,231,24.0,90.32258064516128,9.67741935483871,0.9487666034155597,1.9607843137254901,47.05882352941176
451,514390,1856.0,185.6,10,1774.0,177.4,8.2,82.0,19,2.0,731,35.0,95.58189655172413,4.418103448275862,1.0237068965517242,2.4390243902439024,42.68292682926829
452,515190,171.0,17.1,10,165.0,16.5,0.6,6.0,2,0.0,64,2.0,96.49122807017544,3.508771929824561,1.1695906432748537,0.0,33.33333333333333
453,515217,444.0,111.0,4,429.0,107.25,3.75,15.0,3,0.0,203,6.0,96.62162162162163,3.3783783783783785,0.6756756756756757,0.0,40.0
454,516239,3626.0,362.6,10,3294.0,329.4,33.2,332.0,53,15.0,1758,176.0,90.84390512961942,9.156094870380585,1.461665747380033,4.518072289156627,53.01204819277109
455,516677,1144.0,114.4,10,1087.0,108.7,5.7,57.0,17,3.0,490,25.0,95.01748251748252,4.9825174825174825,1.486013986013986,5.263157894736842,43.859649122807014
456,516926,631.0,63.1,10,611.0,61.1,2.0,20.0,5,0.0,202,4.0,96.83042789223455,3.1695721077654517,0.7923930269413629,0.0,20.0
457,517733,2141.0,214.1,10,2042.0,204.2,9.9,99.0,24,3.0,749,27.0,95.3759925268566,4.624007473143391,1.120971508640822,3.0303030303030303,27.27272727272727
458,517751,1314.0,131.4,10,1236.0,123.6,7.8,78.0,13,1.0,504,29.0,94.06392694063926,5.93607305936073,0.989345509893455,1.282051282051282,37.17948717948718
459,518242,2635.0,263.5,10,2426.0,242.6,20.9,209.0,40,9.0,726,79.0,92.06831119544592,7.93168880455408,1.5180265654648957,4.30622009569378,37.79904306220095
460,519728,911.0,91.1,10,874.0,87.4,3.7,37.0,5,0.0,364,12.0,95.93852908891328,4.061470911086718,0.5488474204171241,0.0,32.432432432432435
461,520124,1062.0,118.0,9,936.0,104.0,14.0,126.0,9,3.0,365,46.0,88.13559322033898,11.864406779661017,0.847457627118644,2.380952380952381,36.507936507936506
462,521840,1533.0,153.3,10,1489.0,148.9,4.4,44.0,14,1.0,538,15.0,97.12981082844097,2.8701891715590344,0.91324200913242,2.272727272727273,34.090909090909086
463,522289,982.0,98.2,10,910.0,91.0,7.2,72.0,12,1.0,289,26.0,92.66802443991853,7.3319755600814664,1.2219959266802443,1.3888888888888888,36.11111111111111
464,522328,2128.0,212.8,10,2026.0,202.6,10.2,102.0,28,4.0,775,42.0,95.20676691729322,4.793233082706767,1.3157894736842104,3.9215686274509802,41.17647058823529
465,522718,417.0,52.125,8,380.0,47.5,4.625,37.0,2,0.0,168,13.0,91.12709832134293,8.872901678657074,0.4796163069544364,0.0,35.13513513513514
466,523271,1838.0,204.22222222222223,9,1736.0,192.88888888888889,11.333333333333334,102.0,20,4.0,825,46.0,94.45048966267682,5.549510337323178,1.088139281828074,3.9215686274509802,45.09803921568628
467,523337,200.0,66.66666666666667,3,186.0,62.0,4.666666666666667,14.0,0,0.0,56,5.0,93.0,7.000000000000001,0.0,0.0,35.714285714285715
468,526239,1035.0,103.5,10,976.0,97.6,5.9,59.0,9,0.0,387,27.0,94.29951690821255,5.700483091787439,0.8695652173913043,0.0,45.76271186440678
